volunteer_id,first_name,last_name,phone,email,skills,availability,registration_date
2160,Bakhyt,Rakhimov,+7 (776) 347-89-29,bakhyt.rakhimov9805@yandex.kz,Logistics,Weekdays,2023-12-05
2161,Venera,Esenov,+7 (795) 121-28-58,venera.esenov3442@gmail.com,Teaching,Weekends,2015-06-03
2162,Laura,Abdirov,+7 (726) 255-85-79,laura.abdirov6662@yandex.kz,Logistics,Flexible,2024-10-14
2163,Timur,Yermekbayev,+7 (784) 447-15-90,timur.yermekbayev3338@mail.ru,Community Support,Weekdays,2023-03-03
2164,Aliya,Ospanov,+7 (772) 354-25-67,aliya.ospanov5577@outlook.com,Teaching,Weekends,2023-11-10
2165,Saule,Nurgaliyev,+7 (775) 220-77-25,saule.nurgaliyev295@gmail.com,Logistics,Weekdays,2024-09-20
2166,Togzhan,Kadyrov,+7 (798) 750-20-59,togzhan.kadyrov7191@outlook.com,Teaching,Weekdays,2020-05-02
2167,Baurzhan,Zhakenov,+7 (745) 843-55-85,baurzhan.zhakenov4908@outlook.com,Logistics,Weekdays,2019-10-28
2168,Aidana,Tolegenov,+7 (766) 896-16-79,aidana.tolegenov5365@yandex.kz,Medical Aid,Weekdays,2016-12-08
2169,Zhanar,Esenov,+7 (718) 383-85-35,zhanar.esenov9129@mail.ru,Teaching,Flexible,2020-04-23
2170,Laura,Dzhakishev,+7 (761) 124-72-71,laura.dzhakishev8802@gmail.com,Medical Aid,Weekdays,2018-12-19
2171,Rauan,Kadyrov,+7 (745) 869-45-94,rauan.kadyrov2518@yahoo.com,Communication,Flexible,2015-09-14
2172,Erlan,Kadyrov,+7 (743) 269-23-86,erlan.kadyrov583@gmail.com,Community Support,Weekends,2021-08-27
2173,Nazira,Baimukhanov,+7 (782) 648-89-44,nazira.baimukhanov7865@mail.ru,Community Support,Weekdays,2021-10-11
2174,Rauan,Yermekbayev,+7 (768) 636-91-54,rauan.yermekbayev6356@yahoo.com,Communication,Flexible,2022-02-25
2175,Marat,Rakhimov,+7 (735) 955-64-98,marat.rakhimov7962@gmail.com,Fundraising,Flexible,2019-10-11
2176,Bibigul,Magzumov,+7 (797) 379-40-71,bibigul.magzumov5642@yahoo.com,Medical Aid,Weekends,2017-07-23
2177,Serik,Akhmetov,+7 (754) 884-65-28,serik.akhmetov515@mail.ru,Community Support,Weekends,2024-01-16
2178,Yerlan,Akhmetov,+7 (754) 552-88-60,yerlan.akhmetov3440@gmail.com,Communication,Weekends,2024-07-08
2179,Aigul,Akhmetov,+7 (770) 767-33-70,aigul.akhmetov5995@yahoo.com,Medical Aid,Weekdays,2024-08-10
2180,Kairat,Zhakenov,+7 (720) 149-71-73,kairat.zhakenov6508@gmail.com,Medical Aid,Flexible,2017-03-08
2181,Baurzhan,Zhakenov,+7 (775) 663-24-71,baurzhan.zhakenov1951@yandex.kz,Teaching,Flexible,2020-03-10
2182,Venera,Bekbolat,+7 (710) 715-11-97,venera.bekbolat8947@yandex.kz,Fundraising,Weekdays,2017-10-09
2183,Baurzhan,Tolegenov,+7 (764) 262-83-20,baurzhan.tolegenov8328@gmail.com,Medical Aid,Weekdays,2021-06-28
2184,Askar,Nurgaliyev,+7 (795) 618-88-76,askar.nurgaliyev6282@yahoo.com,Fundraising,Weekends,2018-06-13
2185,Farida,Ismailov,+7 (776) 150-16-15,farida.ismailov8574@outlook.com,Teaching,Weekdays,2015-01-24
2186,Marat,Rakhimov,+7 (793) 227-44-87,marat.rakhimov6315@outlook.com,Logistics,Flexible,2016-12-22
2187,Nurlan,Mambetalin,+7 (760) 682-93-97,nurlan.mambetalin2221@yahoo.com,Fundraising,Weekends,2016-11-21
2188,Marlen,Suleimenov,+7 (783) 245-60-48,marlen.suleimenov3806@gmail.com,Logistics,Weekends,2021-12-18
2189,Serik,Kadyrov,+7 (723) 303-37-66,serik.kadyrov9225@outlook.com,Fundraising,Flexible,2020-02-19
2190,Tamara,Dauletov,+7 (764) 590-49-79,tamara.dauletov110@yahoo.com,Logistics,Flexible,2017-12-27
2191,Zarina,Rakhimov,+7 (746) 867-10-74,zarina.rakhimov3030@gmail.com,Medical Aid,Weekends,2017-12-07
2192,Asel,Suleimenov,+7 (772) 999-18-23,asel.suleimenov3932@mail.ru,Teaching,Weekends,2017-04-05
2193,Gaukhar,Suleimenov,+7 (735) 618-62-53,gaukhar.suleimenov60@mail.ru,Community Support,Weekdays,2024-03-11
2194,Timur,Yermekbayev,+7 (776) 664-56-50,timur.yermekbayev2767@yandex.kz,Medical Aid,Weekends,2017-02-08
2195,Kairat,Nurpeisov,+7 (730) 390-83-75,kairat.nurpeisov5157@gmail.com,Fundraising,Weekdays,2020-08-21
2196,Saule,Ospanov,+7 (741) 519-10-21,saule.ospanov2481@outlook.com,Logistics,Weekdays,2019-05-18
2197,Timur,Omarov,+7 (775) 522-83-17,timur.omarov6913@mail.ru,Communication,Flexible,2015-08-09
2198,Zhanar,Bekbolat,+7 (752) 741-20-79,zhanar.bekbolat2700@yandex.kz,Communication,Weekdays,2017-01-21
2199,Aigul,Zhumabekov,+7 (722) 325-24-14,aigul.zhumabekov4534@gmail.com,Teaching,Flexible,2021-08-19
2200,Nazira,Nurgaliyev,+7 (776) 591-50-14,nazira.nurgaliyev9089@yandex.kz,Logistics,Weekdays,2024-11-02
2201,Gulnara,Dauletov,+7 (747) 103-40-12,gulnara.dauletov6361@yahoo.com,Teaching,Weekdays,2020-09-07
2202,Gaukhar,Yermekbayev,+7 (790) 643-55-29,gaukhar.yermekbayev5843@gmail.com,Logistics,Weekdays,2022-11-10
2203,Askar,Kairatov,+7 (785) 462-34-13,askar.kairatov5300@mail.ru,Community Support,Weekdays,2020-09-01
2204,Oksana,Ismailov,+7 (782) 233-24-16,oksana.ismailov3743@yahoo.com,Communication,Weekdays,2021-10-20
2205,Gulnara,Omarov,+7 (788) 406-87-14,gulnara.omarov1778@yahoo.com,Medical Aid,Flexible,2018-01-18
2206,Erlan,Nurgaliyev,+7 (756) 652-92-73,erlan.nurgaliyev4205@gmail.com,Fundraising,Weekdays,2024-01-27
2207,Aidar,Nurpeisov,+7 (763) 286-72-83,aidar.nurpeisov9016@yandex.kz,Fundraising,Weekdays,2015-03-22
2208,Aigul,Serikbayev,+7 (762) 833-96-47,aigul.serikbayev2395@yahoo.com,Communication,Weekends,2016-01-16
2209,Aidana,Zhakenov,+7 (770) 753-26-14,aidana.zhakenov8626@mail.ru,Teaching,Weekends,2015-08-07
2210,Alibek,Suleimenov,+7 (772) 620-81-27,alibek.suleimenov8515@yahoo.com,Teaching,Weekdays,2024-07-12
2211,Laura,Nurgaliyev,+7 (716) 300-80-84,laura.nurgaliyev5465@yahoo.com,Logistics,Weekends,2020-03-03
2212,Alibek,Zhumabekov,+7 (771) 844-10-23,alibek.zhumabekov9402@mail.ru,Teaching,Weekends,2016-01-09
2213,Gulnara,Omarov,+7 (795) 551-64-89,gulnara.omarov726@outlook.com,Community Support,Weekends,2020-02-17
2214,Madina,Tuleshov,+7 (757) 511-98-29,madina.tuleshov4616@mail.ru,Logistics,Flexible,2017-05-24
2215,Marlen,Abdirov,+7 (780) 487-67-88,marlen.abdirov5273@gmail.com,Logistics,Weekdays,2022-04-02
2216,Marat,Rakhimov,+7 (726) 231-16-54,marat.rakhimov2951@outlook.com,Medical Aid,Weekends,2022-06-02
2217,Aigul,Esenov,+7 (780) 539-90-14,aigul.esenov1323@yahoo.com,Teaching,Weekends,2019-09-06
2218,Alibek,Baimukhanov,+7 (783) 658-92-81,alibek.baimukhanov6468@yandex.kz,Communication,Flexible,2020-10-11
2219,Kamila,Zhumabekov,+7 (767) 571-38-44,kamila.zhumabekov2025@yandex.kz,Fundraising,Flexible,2015-12-26
2220,Saltanat,Akhmetov,+7 (754) 675-43-68,saltanat.akhmetov3291@yandex.kz,Communication,Flexible,2021-09-15
2221,Aigul,Kairatov,+7 (731) 933-13-43,aigul.kairatov706@yandex.kz,Community Support,Flexible,2021-09-03
2222,Farida,Tolegenov,+7 (774) 354-40-85,farida.tolegenov653@yandex.kz,Medical Aid,Flexible,2017-03-12
2223,Aigul,Kairatov,+7 (712) 923-88-69,aigul.kairatov5244@yahoo.com,Logistics,Weekends,2018-09-06
2224,Timur,Baimukhanov,+7 (725) 988-31-34,timur.baimukhanov971@gmail.com,Logistics,Weekdays,2020-04-20
2225,Saule,Kairatov,+7 (767) 247-54-70,saule.kairatov7355@yandex.kz,Fundraising,Weekends,2017-06-16
2226,Kuanysh,Kadyrov,+7 (765) 686-46-11,kuanysh.kadyrov3820@mail.ru,Teaching,Weekdays,2016-04-18
2227,Zarina,Aliyev,+7 (753) 293-71-93,zarina.aliyev1552@gmail.com,Teaching,Weekends,2017-01-03
2228,Kamila,Kadyrov,+7 (733) 463-46-63,kamila.kadyrov850@yahoo.com,Logistics,Weekends,2016-02-05
2229,Bibigul,Rakhimov,+7 (768) 213-73-74,bibigul.rakhimov1803@outlook.com,Logistics,Weekdays,2020-06-08
2230,Togzhan,Serikbayev,+7 (714) 959-97-34,togzhan.serikbayev2134@outlook.com,Community Support,Weekdays,2024-10-18
2231,Yerlan,Zhumabekov,+7 (780) 552-82-42,yerlan.zhumabekov3024@outlook.com,Teaching,Weekends,2022-05-18
2232,Aliya,Serikbayev,+7 (775) 560-47-44,aliya.serikbayev1559@gmail.com,Teaching,Weekdays,2018-09-17
2233,Aigul,Ismailov,+7 (786) 628-54-27,aigul.ismailov1631@mail.ru,Communication,Weekends,2017-11-13
2234,Aliya,Akhmetov,+7 (715) 159-30-62,aliya.akhmetov411@yandex.kz,Fundraising,Weekends,2022-01-12
2235,Ruslan,Bekbolat,+7 (712) 186-37-84,ruslan.bekbolat4031@outlook.com,Logistics,Flexible,2019-12-09
2236,Ulan,Tuleshov,+7 (787) 417-42-38,ulan.tuleshov4591@yandex.kz,Medical Aid,Weekends,2021-01-13
2237,Aigul,Aliyev,+7 (758) 432-73-67,aigul.aliyev3433@gmail.com,Logistics,Flexible,2016-06-04
2238,Nazira,Bekbolat,+7 (771) 269-35-38,nazira.bekbolat1648@mail.ru,Communication,Weekdays,2017-11-06
2239,Marlen,Tolegenov,+7 (747) 110-39-24,marlen.tolegenov8405@yahoo.com,Fundraising,Flexible,2020-11-16
2240,Zhanar,Nurgaliyev,+7 (733) 908-22-46,zhanar.nurgaliyev4239@gmail.com,Logistics,Weekdays,2015-04-11
2241,Bibigul,Suleimenov,+7 (728) 809-70-30,bibigul.suleimenov9325@outlook.com,Communication,Flexible,2023-07-23
2242,Zhanna,Dauletov,+7 (771) 144-82-11,zhanna.dauletov5437@gmail.com,Teaching,Weekdays,2016-04-14
2243,Elmira,Rakhimov,+7 (752) 522-38-33,elmira.rakhimov232@mail.ru,Community Support,Flexible,2016-08-07
2244,Gaukhar,Tuleshov,+7 (743) 962-17-17,gaukhar.tuleshov7649@outlook.com,Medical Aid,Weekends,2019-10-26
2245,Zarina,Magzumov,+7 (765) 858-25-58,zarina.magzumov5331@gmail.com,Community Support,Weekends,2019-08-15
2246,Alibek,Yermekbayev,+7 (732) 541-18-47,alibek.yermekbayev3483@outlook.com,Teaching,Flexible,2022-07-13
2247,Gaukhar,Mambetalin,+7 (742) 930-87-21,gaukhar.mambetalin5543@yandex.kz,Fundraising,Weekdays,2015-11-06
2248,Dias,Tuleshov,+7 (798) 722-13-53,dias.tuleshov2192@mail.ru,Communication,Flexible,2020-02-25
2249,Dana,Dauletov,+7 (762) 415-40-10,dana.dauletov4329@yandex.kz,Logistics,Flexible,2024-04-27
2250,Ruslan,Akhmetov,+7 (712) 789-33-57,ruslan.akhmetov4692@yandex.kz,Logistics,Weekends,2015-12-03
2251,Timur,Zhumabekov,+7 (797) 589-17-15,timur.zhumabekov1575@mail.ru,Community Support,Flexible,2024-08-05
2252,Oksana,Suleimenov,+7 (788) 947-18-50,oksana.suleimenov8406@yandex.kz,Community Support,Flexible,2019-09-13
2253,Zhanar,Magzumov,+7 (751) 877-70-21,zhanar.magzumov3176@outlook.com,Teaching,Weekends,2018-05-04
2254,Kanat,Mambetalin,+7 (772) 703-75-76,kanat.mambetalin2042@yandex.kz,Community Support,Flexible,2023-12-18
2255,Erlan,Abdirov,+7 (746) 747-36-28,erlan.abdirov2033@gmail.com,Medical Aid,Flexible,2018-07-26
2256,Rauan,Tolegenov,+7 (764) 234-19-20,rauan.tolegenov8304@mail.ru,Logistics,Flexible,2015-03-26
2257,Gulnara,Ospanov,+7 (716) 156-61-91,gulnara.ospanov4100@yandex.kz,Medical Aid,Flexible,2021-08-15
2258,Baurzhan,Ismailov,+7 (770) 746-37-17,baurzhan.ismailov4187@mail.ru,Medical Aid,Weekends,2016-01-20
2259,Ulan,Omarov,+7 (790) 978-66-86,ulan.omarov8217@gmail.com,Logistics,Weekdays,2017-09-06
2260,Gaukhar,Baimukhanov,+7 (712) 569-13-18,gaukhar.baimukhanov1889@outlook.com,Fundraising,Weekends,2018-04-01
2261,Dias,Dzhakishev,+7 (746) 840-82-70,dias.dzhakishev1553@yahoo.com,Logistics,Flexible,2020-11-14
2262,Arman,Bekbolat,+7 (735) 918-53-90,arman.bekbolat5@mail.ru,Medical Aid,Weekends,2016-06-01
2263,Nazira,Tuleshov,+7 (793) 998-80-71,nazira.tuleshov1469@yahoo.com,Communication,Flexible,2016-09-15
2264,Ruslan,Omarov,+7 (746) 560-95-75,ruslan.omarov5903@yahoo.com,Logistics,Weekends,2021-03-23
2265,Rauan,Magzumov,+7 (745) 480-12-44,rauan.magzumov3616@gmail.com,Logistics,Weekdays,2023-12-16
2266,Marat,Mambetalin,+7 (731) 136-69-61,marat.mambetalin2544@yandex.kz,Teaching,Weekends,2018-04-14
2267,Oksana,Aliyev,+7 (734) 845-60-30,oksana.aliyev4777@outlook.com,Fundraising,Weekdays,2023-07-22
2268,Gulnara,Suleimenov,+7 (783) 849-75-34,gulnara.suleimenov3763@gmail.com,Medical Aid,Weekends,2016-11-17
2269,Daniyar,Zhumabekov,+7 (787) 516-55-38,daniyar.zhumabekov571@gmail.com,Fundraising,Weekends,2015-02-11
2270,Baurzhan,Omarov,+7 (794) 896-40-95,baurzhan.omarov1749@gmail.com,Teaching,Flexible,2020-05-12
2271,Saule,Kadyrov,+7 (782) 143-26-30,saule.kadyrov7587@mail.ru,Teaching,Flexible,2023-06-12
2272,Asel,Esenov,+7 (757) 411-75-24,asel.esenov8919@gmail.com,Teaching,Flexible,2017-07-11
2273,Aidar,Dauletov,+7 (767) 176-11-28,aidar.dauletov4626@yahoo.com,Community Support,Weekends,2023-06-15
2274,Tamara,Bekbolat,+7 (798) 780-29-64,tamara.bekbolat6897@outlook.com,Community Support,Flexible,2019-09-02
2275,Kanat,Dauletov,+7 (795) 958-11-13,kanat.dauletov1336@mail.ru,Teaching,Flexible,2022-01-04
2276,Farida,Nurpeisov,+7 (735) 432-31-62,farida.nurpeisov5898@outlook.com,Medical Aid,Weekdays,2022-05-11
2277,Togzhan,Mambetalin,+7 (777) 438-59-51,togzhan.mambetalin3921@mail.ru,Fundraising,Weekdays,2017-12-13
2278,Medet,Ismailov,+7 (741) 976-73-90,medet.ismailov4794@yahoo.com,Medical Aid,Flexible,2022-07-18
2279,Madina,Kadyrov,+7 (783) 534-66-68,madina.kadyrov9809@yahoo.com,Medical Aid,Weekends,2021-03-25
2280,Askar,Esenov,+7 (717) 899-23-61,askar.esenov4560@mail.ru,Logistics,Flexible,2024-04-16
2281,Asel,Zhumabekov,+7 (730) 782-16-30,asel.zhumabekov7120@outlook.com,Communication,Weekdays,2021-02-19
2282,Aigul,Dauletov,+7 (717) 118-99-69,aigul.dauletov7279@yahoo.com,Community Support,Flexible,2018-06-10
2283,Farida,Dzhakishev,+7 (737) 558-72-64,farida.dzhakishev7519@yandex.kz,Fundraising,Weekends,2024-01-19
2284,Marlen,Zhakenov,+7 (735) 111-28-33,marlen.zhakenov6612@yahoo.com,Community Support,Flexible,2024-07-25
2285,Baurzhan,Magzumov,+7 (746) 143-59-89,baurzhan.magzumov4631@outlook.com,Communication,Weekends,2019-02-18
2286,Medet,Ismailov,+7 (788) 890-18-24,medet.ismailov4038@mail.ru,Logistics,Weekends,2019-11-16
2287,Elmira,Ismailov,+7 (752) 618-38-55,elmira.ismailov6417@yahoo.com,Community Support,Weekends,2022-09-03
2288,Oksana,Zhumabekov,+7 (767) 520-47-67,oksana.zhumabekov4841@mail.ru,Teaching,Flexible,2019-06-08
2289,Aidar,Bekbolat,+7 (792) 452-83-57,aidar.bekbolat2270@yandex.kz,Logistics,Weekdays,2023-02-14
2290,Marat,Kairatov,+7 (747) 161-40-54,marat.kairatov6699@outlook.com,Teaching,Weekdays,2020-02-28
2291,Rauan,Serikbayev,+7 (737) 339-13-48,rauan.serikbayev9699@gmail.com,Medical Aid,Weekdays,2024-03-15
2292,Rauan,Omarov,+7 (790) 776-57-64,rauan.omarov567@gmail.com,Logistics,Flexible,2023-07-08
2293,Gulnara,Mambetalin,+7 (782) 234-68-15,gulnara.mambetalin5204@outlook.com,Logistics,Weekends,2021-12-21
2294,Asel,Yermekbayev,+7 (754) 759-87-15,asel.yermekbayev5123@yandex.kz,Medical Aid,Flexible,2018-08-09
2295,Gaukhar,Tolegenov,+7 (797) 220-42-69,gaukhar.tolegenov1343@outlook.com,Fundraising,Weekdays,2017-08-19
2296,Timur,Aliyev,+7 (784) 918-63-61,timur.aliyev3755@yahoo.com,Communication,Weekends,2018-10-08
2297,Arman,Nurgaliyev,+7 (724) 160-96-93,arman.nurgaliyev2856@yandex.kz,Teaching,Weekdays,2019-03-07
2298,Gaukhar,Bekbolat,+7 (722) 200-94-68,gaukhar.bekbolat8798@gmail.com,Community Support,Weekdays,2022-02-06
2299,Dias,Abdirov,+7 (715) 458-36-77,dias.abdirov345@gmail.com,Fundraising,Weekdays,2016-07-01
2300,Timur,Ismailov,+7 (793) 541-73-46,timur.ismailov4369@mail.ru,Teaching,Weekends,2023-04-11
2301,Medet,Zhakenov,+7 (735) 495-61-20,medet.zhakenov3764@yandex.kz,Fundraising,Flexible,2018-11-14
2302,Dana,Kadyrov,+7 (727) 304-36-41,dana.kadyrov6755@mail.ru,Teaching,Weekends,2020-03-24
2303,Bibigul,Suleimenov,+7 (715) 241-82-30,bibigul.suleimenov7670@yandex.kz,Fundraising,Flexible,2018-07-05
2304,Laura,Aliyev,+7 (755) 427-38-60,laura.aliyev9692@mail.ru,Medical Aid,Weekdays,2020-04-17
2305,Kairat,Dauletov,+7 (737) 334-95-70,kairat.dauletov412@outlook.com,Logistics,Weekdays,2018-05-20
2306,Bibigul,Zhumabekov,+7 (752) 926-12-55,bibigul.zhumabekov7917@mail.ru,Teaching,Weekdays,2022-01-15
2307,Aslan,Nurpeisov,+7 (788) 695-16-35,aslan.nurpeisov6537@outlook.com,Logistics,Weekends,2019-10-27
2308,Asel,Ismailov,+7 (766) 230-39-25,asel.ismailov8211@outlook.com,Communication,Flexible,2019-05-22
2309,Bibigul,Yermekbayev,+7 (724) 311-26-26,bibigul.yermekbayev9373@outlook.com,Communication,Flexible,2018-04-16
2310,Aigul,Kairatov,+7 (714) 737-83-62,aigul.kairatov2431@outlook.com,Fundraising,Weekdays,2024-01-28
2311,Dias,Zhakenov,+7 (714) 805-88-84,dias.zhakenov1226@mail.ru,Logistics,Flexible,2022-12-24
2312,Daniyar,Yermekbayev,+7 (743) 620-33-92,daniyar.yermekbayev830@outlook.com,Communication,Flexible,2019-01-24
2313,Tamara,Abdirov,+7 (771) 966-62-14,tamara.abdirov6558@gmail.com,Communication,Weekdays,2022-02-04
2314,Askar,Esenov,+7 (795) 874-93-36,askar.esenov8023@outlook.com,Teaching,Weekdays,2023-08-08
2315,Marlen,Ospanov,+7 (767) 929-43-22,marlen.ospanov7137@yandex.kz,Fundraising,Flexible,2024-02-10
2316,Marlen,Baimukhanov,+7 (735) 264-11-61,marlen.baimukhanov9601@gmail.com,Logistics,Weekdays,2023-10-14
2317,Timur,Tuleshov,+7 (775) 678-32-13,timur.tuleshov210@outlook.com,Communication,Weekdays,2022-03-07
2318,Tamara,Yermekbayev,+7 (748) 303-68-46,tamara.yermekbayev805@gmail.com,Teaching,Weekdays,2018-10-09
2319,Kuanysh,Dzhakishev,+7 (773) 646-27-62,kuanysh.dzhakishev2029@yahoo.com,Community Support,Weekdays,2024-10-13
2320,Serik,Ospanov,+7 (750) 254-98-22,serik.ospanov3330@yahoo.com,Fundraising,Weekdays,2018-01-04
2321,Sultan,Kairatov,+7 (791) 522-21-55,sultan.kairatov650@yandex.kz,Community Support,Flexible,2017-01-09
2322,Saltanat,Dzhakishev,+7 (773) 227-76-61,saltanat.dzhakishev2669@gmail.com,Community Support,Flexible,2015-05-27
2323,Dana,Aliyev,+7 (734) 259-10-21,dana.aliyev8752@outlook.com,Communication,Weekends,2022-11-22
2324,Aidana,Bekbolat,+7 (755) 474-35-37,aidana.bekbolat1201@yandex.kz,Communication,Weekends,2017-03-14
2325,Kanat,Tolegenov,+7 (784) 404-41-75,kanat.tolegenov3410@outlook.com,Logistics,Flexible,2017-09-03
2326,Arman,Aliyev,+7 (798) 315-57-93,arman.aliyev4830@yandex.kz,Teaching,Flexible,2016-04-07
2327,Zhanar,Abdirov,+7 (734) 698-86-66,zhanar.abdirov9276@gmail.com,Communication,Flexible,2017-07-12
2328,Dias,Ospanov,+7 (722) 302-63-28,dias.ospanov6645@mail.ru,Community Support,Weekdays,2024-04-09
2329,Bibigul,Esenov,+7 (738) 840-34-38,bibigul.esenov621@yahoo.com,Communication,Flexible,2018-10-03
2330,Nazira,Baimukhanov,+7 (773) 984-69-60,nazira.baimukhanov4223@mail.ru,Teaching,Weekends,2020-03-22
2331,Aigul,Nurpeisov,+7 (755) 953-83-84,aigul.nurpeisov4108@yandex.kz,Medical Aid,Flexible,2016-04-08
2332,Marat,Magzumov,+7 (726) 652-12-71,marat.magzumov3276@outlook.com,Teaching,Weekends,2020-06-06
2333,Togzhan,Mambetalin,+7 (727) 850-91-82,togzhan.mambetalin5570@gmail.com,Logistics,Weekends,2017-08-26
2334,Aigul,Nurpeisov,+7 (718) 636-50-98,aigul.nurpeisov3827@yandex.kz,Medical Aid,Weekends,2023-11-23
2335,Medet,Akhmetov,+7 (786) 950-81-40,medet.akhmetov511@yahoo.com,Community Support,Weekdays,2016-06-23
2336,Askar,Bekbolat,+7 (797) 188-22-62,askar.bekbolat1714@yandex.kz,Medical Aid,Weekends,2019-11-26
2337,Medet,Magzumov,+7 (792) 142-21-14,medet.magzumov4976@yahoo.com,Teaching,Weekends,2016-09-01
2338,Aigul,Bekbolat,+7 (775) 493-91-25,aigul.bekbolat1380@gmail.com,Teaching,Flexible,2022-02-02
2339,Medet,Dauletov,+7 (741) 312-78-63,medet.dauletov65@outlook.com,Community Support,Flexible,2015-01-10
2340,Kuanysh,Tolegenov,+7 (710) 181-85-50,kuanysh.tolegenov8807@gmail.com,Logistics,Flexible,2023-01-19
2341,Farida,Ismailov,+7 (712) 545-31-13,farida.ismailov7761@yandex.kz,Communication,Weekdays,2016-09-04
2342,Aigul,Yermekbayev,+7 (711) 295-98-76,aigul.yermekbayev3213@gmail.com,Logistics,Flexible,2018-11-28
2343,Dinara,Bekbolat,+7 (731) 452-41-49,dinara.bekbolat7814@yahoo.com,Community Support,Weekdays,2017-10-19
2344,Elmira,Magzumov,+7 (788) 733-66-49,elmira.magzumov273@mail.ru,Community Support,Weekends,2015-11-18
2345,Kamila,Magzumov,+7 (786) 931-42-40,kamila.magzumov5382@mail.ru,Logistics,Weekdays,2021-12-15
2346,Asel,Tolegenov,+7 (752) 490-82-15,asel.tolegenov2862@outlook.com,Community Support,Weekdays,2015-11-15
2347,Dinara,Ismailov,+7 (731) 508-78-71,dinara.ismailov933@yahoo.com,Logistics,Flexible,2023-02-01
2348,Aidar,Zhakenov,+7 (741) 940-33-61,aidar.zhakenov1728@gmail.com,Community Support,Flexible,2018-09-02
2349,Kairat,Akhmetov,+7 (762) 517-53-17,kairat.akhmetov7405@yahoo.com,Teaching,Weekends,2018-11-22
2350,Bibigul,Nurpeisov,+7 (781) 477-55-89,bibigul.nurpeisov9093@yahoo.com,Teaching,Weekends,2020-04-26
2351,Marlen,Mambetalin,+7 (795) 543-76-51,marlen.mambetalin3940@outlook.com,Fundraising,Flexible,2024-03-07
2352,Askar,Tuleshov,+7 (712) 124-57-99,askar.tuleshov6775@yahoo.com,Medical Aid,Weekends,2021-11-09
2353,Medet,Omarov,+7 (734) 766-92-12,medet.omarov3935@gmail.com,Communication,Flexible,2023-02-05
2354,Bolat,Esenov,+7 (762) 408-76-19,bolat.esenov9792@yahoo.com,Communication,Flexible,2017-07-21
2355,Yerlan,Kadyrov,+7 (735) 668-61-20,yerlan.kadyrov6708@outlook.com,Community Support,Flexible,2020-06-08
2356,Marat,Esenov,+7 (741) 581-19-31,marat.esenov6624@outlook.com,Medical Aid,Weekends,2015-06-26
2357,Alibek,Kairatov,+7 (797) 819-56-42,alibek.kairatov6919@outlook.com,Logistics,Weekends,2015-05-13
2358,Marat,Omarov,+7 (763) 301-65-63,marat.omarov9310@yandex.kz,Fundraising,Weekdays,2022-10-21
2359,Baurzhan,Aliyev,+7 (717) 213-66-20,baurzhan.aliyev2784@yahoo.com,Medical Aid,Flexible,2016-02-10
2360,Dinara,Tuleshov,+7 (734) 690-38-80,dinara.tuleshov9483@yandex.kz,Medical Aid,Weekdays,2019-03-14
2361,Aslan,Tuleshov,+7 (797) 879-82-72,aslan.tuleshov4190@outlook.com,Communication,Flexible,2016-02-19
2362,Oksana,Aliyev,+7 (725) 412-30-46,oksana.aliyev6733@yahoo.com,Medical Aid,Flexible,2024-04-11
2363,Daniyar,Dzhakishev,+7 (760) 661-35-59,daniyar.dzhakishev5322@mail.ru,Logistics,Weekdays,2023-03-23
2364,Farida,Rakhimov,+7 (777) 237-17-19,farida.rakhimov5561@mail.ru,Teaching,Weekdays,2016-10-08
2365,Saltanat,Rakhimov,+7 (716) 581-84-68,saltanat.rakhimov1001@yahoo.com,Medical Aid,Weekends,2024-06-15
2366,Kamila,Akhmetov,+7 (745) 941-75-62,kamila.akhmetov2214@yahoo.com,Fundraising,Weekdays,2019-11-07
2367,Erlan,Dauletov,+7 (778) 336-21-53,erlan.dauletov4340@outlook.com,Fundraising,Flexible,2016-12-01
2368,Ruslan,Omarov,+7 (770) 402-16-56,ruslan.omarov9028@yandex.kz,Teaching,Weekends,2024-12-18
2369,Nazira,Kadyrov,+7 (797) 597-46-51,nazira.kadyrov825@yandex.kz,Logistics,Weekdays,2022-09-24
2370,Ruslan,Tuleshov,+7 (716) 261-33-38,ruslan.tuleshov9100@outlook.com,Teaching,Weekends,2015-03-10
2371,Timur,Zhakenov,+7 (743) 325-21-62,timur.zhakenov1328@yahoo.com,Teaching,Flexible,2017-06-20
2372,Yerlan,Suleimenov,+7 (756) 218-82-16,yerlan.suleimenov9783@mail.ru,Logistics,Weekdays,2018-02-27
2373,Marat,Mambetalin,+7 (745) 404-54-60,marat.mambetalin231@yahoo.com,Community Support,Weekdays,2024-12-20
2374,Aigul,Zhumabekov,+7 (728) 663-74-45,aigul.zhumabekov4508@yandex.kz,Communication,Flexible,2016-04-06
2375,Tamara,Nurgaliyev,+7 (727) 677-91-84,tamara.nurgaliyev498@gmail.com,Communication,Weekdays,2020-06-26
2376,Gulnara,Akhmetov,+7 (770) 315-58-84,gulnara.akhmetov4581@yahoo.com,Teaching,Weekdays,2023-07-06
2377,Venera,Kadyrov,+7 (758) 813-87-96,venera.kadyrov5462@mail.ru,Logistics,Weekdays,2019-03-17
2378,Dinara,Baimukhanov,+7 (772) 669-35-78,dinara.baimukhanov215@outlook.com,Medical Aid,Weekends,2015-07-12
